longitude,latitude,zipcode,streets_motorways,streets_major,streets_minor,streets_pedestrian,public_transport_station,public_transport_stops,public_buildings,residential_buildings,schools,universities,parkings,hospitals,entertainments,leisures,bars,shops,tourisms,successful_restaurants
8.55876971577435,47.40023517092062,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.561419207307319,47.40023514030414,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.564068698838753,47.40023510968766,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.566718190368652,47.40023507907117,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8.569367681897015,47.40023504845469,8051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8.572017173423843,47.40023501783821,8051,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.574666664949136,47.40023498722172,8051,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.577316156472895,47.40023495660523,8051,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.579965647995119,47.40023492598875,8051,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
8.582615139515807,47.40023489537226,8051,0,0,3,9,0,0,0,4,1,0,0,0,0,0,0,0,0,0
8.585264631034962,47.40023486475577,8051,0,0,7,16,0,2,0,34,0,0,0,0,0,0,0,0,0,1
8.587914122552581,47.40023483413929,8051,0,0,6,24,0,1,0,30,1,0,0,0,0,1,0,1,0,0
8.590563614068666,47.40023480352281,8051,0,0,5,19,0,0,0,29,0,0,0,0,0,0,0,0,0,0
8.593213105583215,47.40023477290632,8051,0,0,4,12,0,0,0,3,0,0,2,0,0,3,0,0,0,0
8.595862597096231,47.40023474228983,8600,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0
8.598512088607711,47.40023471167335,8600,0,0,1,13,0,0,0,5,1,0,0,0,0,5,0,0,0,0
8.601161580117655,47.40023468105687,8600,0,0,6,4,0,0,0,1,1,0,2,0,0,2,0,2,0,0
8.603811071626064,47.40023465044038,8600,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0
8.473985985908925,47.39843571292268,8048,5,6,2,8,0,2,0,0,0,0,1,0,0,5,0,0,0,0
8.476635387232628,47.39843568230811,8048,10,5,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.479284788554796,47.39843565169354,8064,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.48193418987543,47.39843562107897,8064,0,0,5,17,0,2,0,2,0,0,1,0,0,1,0,0,0,0
8.484583591194529,47.3984355904644,8064,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8.487232992512093,47.39843555984984,8064,0,0,1,11,0,0,0,0,1,0,0,0,0,3,0,0,0,0
8.489882393828122,47.39843552923526,8064,0,0,1,12,0,0,0,0,0,0,1,0,0,5,0,1,0,0
8.492531795142616,47.39843549862069,8064,0,0,1,9,0,0,0,12,0,0,1,0,0,3,0,0,0,0
8.495181196455576,47.39843546800613,8064,0,4,8,41,0,4,0,1,0,0,4,0,0,0,0,0,1,0
8.497830597767001,47.39843543739156,8064,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8.500479999076893,47.39843540677699,8049,0,0,5,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0
8.50312940038525,47.39843537616242,8049,0,0,9,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0
8.505778801692072,47.39843534554786,8049,0,0,4,15,0,0,0,2,0,0,0,0,0,0,0,1,0,0
8.50842820299736,47.39843531493329,8049,0,0,6,26,0,3,0,7,0,0,0,0,0,0,0,0,0,0
8.511077604301112,47.39843528431872,8049,0,0,7,20,0,1,0,13,0,0,1,0,0,0,0,0,0,0
8.513727005603331,47.39843525370416,8049,0,0,9,23,0,2,0,1,0,0,2,0,0,0,0,0,0,0
8.516376406904014,47.39843522308959,8037,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.519025808203162,47.39843519247502,8037,0,0,2,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8.521675209500776,47.39843516186045,8037,0,0,4,19,0,2,0,2,0,0,3,1,0,0,0,1,0,0
8.524324610796855,47.39843513124588,8037,0,0,3,13,0,0,0,5,1,0,0,0,0,0,0,0,0,0
8.526974012091399,47.3984351006313,8037,0,0,5,8,0,1,0,7,1,0,0,0,0,1,0,0,1,0
8.529623413384408,47.39843507001674,8037,0,0,8,30,0,1,0,0,0,0,1,0,0,0,0,0,2,0
8.532272814675883,47.39843503940216,8037,0,4,29,111,0,9,0,2,0,0,5,0,0,0,0,4,7,0
8.534922215965823,47.39843500878759,8057,0,6,18,46,0,0,0,22,0,0,3,0,0,7,0,0,2,1
8.537571617254228,47.39843497817303,8057,0,7,5,28,0,0,0,29,0,0,1,0,0,0,0,1,0,0
8.540221018541098,47.39843494755846,8057,0,12,6,16,0,0,0,10,0,0,1,0,0,0,0,10,0,0
8.542870419826434,47.39843491694389,8057,0,9,8,28,0,4,0,2,0,0,0,0,0,2,0,3,1,0
8.545519821110235,47.39843488632932,8057,0,7,0,22,0,0,0,0,0,0,1,0,0,11,1,0,2,0
8.548169222392502,47.39843485571476,8057,0,5,0,17,0,0,0,0,0,1,3,0,0,3,0,0,1,0
8.550818623673235,47.39843482510019,8057,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.553468024952434,47.39843479448562,8057,0,0,2,4,0,0,0,8,0,0,0,0,0,0,0,0,2,0
8.556117426230097,47.39843476387106,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.558766827506226,47.39843473325649,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.56141622878082,47.39843470264194,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.564065630053879,47.39843467202736,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.566715031325403,47.39843464141281,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.569364432595393,47.39843461079825,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8.572013833863847,47.39843458018368,8051,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
8.574663235130767,47.39843454956912,8051,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0
8.577312636396153,47.39843451895456,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.579962037660003,47.39843448834,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.582611438922319,47.39843445772544,8051,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8.5852608401831,47.39843442711088,8051,0,0,8,4,0,0,0,14,0,0,0,0,0,1,0,0,0,0
8.587910241442346,47.39843439649631,8051,0,0,5,8,0,0,0,8,1,0,0,0,0,2,0,0,0,0
8.590559642700057,47.39843436588174,8051,0,0,7,15,0,3,0,25,1,0,0,0,0,2,0,1,0,0
8.593209043956234,47.39843433526718,8051,0,0,3,16,0,0,0,75,0,0,0,0,0,1,0,1,0,0
8.595858445210878,47.39843430465262,8051,0,0,0,12,0,1,0,11,0,0,0,0,0,1,0,0,1,0
8.598507846463987,47.39843427403805,8600,0,0,4,8,0,0,0,9,0,0,2,0,0,4,0,0,0,0
8.601157247715561,47.39843424342349,8600,0,0,12,8,0,2,0,1,0,0,3,0,0,4,0,0,2,0
8.6038066489656,47.39843421280892,8600,0,4,2,7,0,1,0,0,0,0,2,0,0,0,0,2,0,0
8.473985985908925,47.39663527472545,8048,0,3,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0
8.476635296983007,47.39663524411281,8048,2,2,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8.479284608055556,47.39663521350015,8048,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.48193391912657,47.39663518288751,8064,4,4,6,8,0,0,0,7,0,0,0,0,0,0,0,1,0,1
8.48458323019605,47.39663515227485,8064,1,1,5,25,0,3,0,15,0,0,0,0,0,0,0,0,0,0
8.487232541263994,47.39663512166219,8064,0,0,5,30,0,1,0,7,1,0,0,0,0,3,0,1,0,0
8.489881852330404,47.39663509104954,8064,0,0,3,16,0,0,0,10,1,0,0,0,0,2,0,0,0,0
8.492531163395279,47.39663506043689,8064,0,1,4,22,0,0,0,17,0,0,1,0,0,2,0,0,0,0
8.495180474458621,47.39663502982424,8064,0,2,5,11,0,0,0,31,0,0,0,0,0,1,0,0,0,0
8.497829785520429,47.39663499921159,8064,0,0,2,6,0,2,0,4,0,0,0,0,0,16,0,0,0,0
8.500479096580701,47.39663496859895,8064,0,0,0,6,0,0,0,1,0,0,0,0,0,10,0,0,0,0
8.503128407639439,47.3966349379863,8049,0,0,6,6,0,0,0,10,0,0,0,0,0,5,0,0,1,0
8.505777718696642,47.39663490737366,8049,0,0,5,9,0,0,0,6,1,0,1,0,0,1,0,0,0,0
8.508427029752312,47.39663487676101,8049,0,0,3,20,0,2,0,2,0,0,0,0,0,0,0,0,0,0
8.511076340806447,47.39663484614837,8049,0,0,2,20,0,1,0,5,0,0,0,0,0,0,0,0,0,0
8.513725651859048,47.39663481553571,8049,0,0,2,35,0,4,0,8,0,0,0,0,0,0,0,0,0,0
8.516374962910113,47.39663478492305,8037,0,0,3,17,0,1,0,11,0,0,0,0,0,0,0,0,0,0
8.519024273959644,47.39663475431039,8037,0,0,3,18,0,0,0,9,0,0,0,1,0,0,0,0,0,0
8.521673585007642,47.39663472369774,8037,0,0,10,17,0,2,0,0,0,0,0,1,0,1,0,0,0,0
8.524322896054105,47.39663469308509,8037,0,0,5,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.526972207099034,47.39663466247244,8037,0,5,8,34,0,0,0,2,1,0,1,0,0,5,0,1,1,0
8.529621518142427,47.39663463185979,8037,0,5,13,34,0,0,0,6,0,0,0,0,0,0,0,1,0,0
8.532270829184286,47.39663460124714,8037,0,2,17,40,0,2,0,28,0,0,2,0,0,2,0,0,1,0
8.534920140224612,47.3966345706345,8057,0,0,6,27,0,0,0,39,1,0,2,0,0,1,0,0,0,0
8.537569451263403,47.39663454002184,8057,0,0,4,19,0,0,0,14,1,0,1,0,0,9,0,0,2,0
8.540218762300659,47.39663450940919,8057,0,4,14,19,0,2,0,4,0,0,2,0,0,0,1,10,2,2
8.542868073336381,47.39663447879655,8057,0,2,2,20,0,0,0,0,0,0,0,0,0,5,0,1,2,1
8.545517384370568,47.3966344481839,8057,0,11,1,22,0,2,0,0,0,0,0,0,0,2,0,0,4,0
8.548166695403221,47.39663441757126,8057,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0
8.55081600643434,47.3966343869586,8057,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.553465317463925,47.39663435634596,8057,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.556114628491974,47.39663432573332,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.558763939518489,47.39663429512068,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.56141325054347,47.39663426450802,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.564062561566917,47.39663423389537,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.566711872588829,47.39663420328272,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.569361183609207,47.39663417267008,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.572010494628049,47.39663414205744,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8.574659805645357,47.39663411144479,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8.577309116661132,47.39663408083214,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.579958427675372,47.3966340502195,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.582607738688077,47.39663401960686,8051,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.585257049699248,47.39663398899421,8051,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8.587906360708883,47.39663395838156,8051,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.590555671716986,47.3966339277689,8051,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,2,0
8.593204982723554,47.39663389715626,8051,0,0,4,6,0,0,0,48,0,0,1,0,0,3,0,0,0,0
8.595854293728587,47.39663386654362,8600,0,2,4,33,1,9,0,1,0,0,2,0,0,0,0,2,6,0
8.598503604732086,47.39663383593097,8600,0,4,6,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0
8.601152915734049,47.39663380531832,8600,0,2,6,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0
8.60380222673448,47.39663377470567,8600,0,5,5,9,0,1,0,0,0,0,5,0,0,1,0,2,1,0
8.473985985908925,47.39483483605641,8048,0,4,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0
8.476635206742149,47.39483480544567,8048,0,0,0,6,0,0,0,0,0,0,9,0,0,1,0,0,0,0
8.479284427573837,47.39483477483493,8048,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
8.481933648403992,47.39483474422421,8048,1,2,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8.484582869232613,47.39483471361348,8048,4,2,3,17,0,2,0,0,0,0,1,0,0,0,0,1,0,0
8.487232090059699,47.39483468300274,8064,5,2,3,9,0,0,0,1,0,2,1,0,0,1,0,1,0,0
8.48988131088525,47.39483465239201,8064,2,10,7,47,0,4,0,4,0,0,0,0,0,0,0,1,0,0
8.492530531709269,47.39483462178129,8064,0,11,2,20,0,0,0,2,0,0,0,0,0,2,0,0,0,0
8.495179752531753,47.39483459117055,8064,0,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8.497828973352702,47.39483456055981,8064,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0
8.500478194172118,47.39483452994908,8064,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0
8.503127414989999,47.39483449933836,8005,0,0,0,21,0,3,0,0,0,0,0,0,0,5,0,0,1,0
8.505776635806345,47.39483446872764,8005,0,0,2,13,0,0,0,36,1,0,1,0,0,2,0,0,1,1
8.508425856621159,47.39483443811691,8005,0,0,3,14,0,0,0,53,0,0,0,0,0,0,0,0,0,0
8.511075077434437,47.39483440750618,8049,0,0,3,14,0,0,0,23,0,0,0,0,0,0,0,0,0,0
8.513724298246181,47.39483437689545,8049,0,0,5,68,0,0,0,16,0,0,6,0,0,1,0,0,0,0
8.516373519056392,47.39483434628471,8037,0,0,3,23,0,0,0,19,0,0,0,0,0,0,0,0,0,0
8.519022739865068,47.39483431567399,8037,0,0,8,39,0,3,0,17,0,0,2,0,0,0,0,3,0,0
8.52167196067221,47.39483428506325,8037,0,0,10,25,0,0,0,18,0,0,0,0,0,0,0,1,0,0
8.524321181477818,47.39483425445253,8037,0,5,14,39,0,3,0,19,0,0,0,0,0,3,0,3,1,0
8.526970402281892,47.3948342238418,8037,0,5,27,30,0,1,0,4,1,0,0,0,0,2,1,1,0,0
8.529619623084431,47.39483419323106,8037,0,0,7,27,0,0,0,21,0,0,8,0,0,0,0,2,0,0
8.532268843885436,47.39483416262033,8037,0,0,13,29,0,0,0,16,0,0,1,0,0,0,0,0,0,1
8.534918064684907,47.39483413200961,8057,0,0,5,27,0,1,0,32,0,0,1,0,0,0,0,0,0,0
8.537567285482844,47.39483410139888,8057,0,0,5,28,0,1,0,55,1,0,0,0,0,5,0,1,0,0
8.540216506279247,47.39483407078816,8057,0,0,12,27,0,1,0,45,0,0,0,0,0,2,0,1,2,0
8.542865727074116,47.39483404017743,8057,0,0,7,11,0,0,0,7,0,0,1,0,0,2,0,0,2,0
8.545514947867449,47.3948340095667,8057,0,8,6,11,0,0,0,1,0,0,1,0,0,0,0,1,1,0
8.54816416865925,47.39483397895597,8057,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8.550813389449516,47.39483394834524,8057,0,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.553462610238247,47.39483391773451,8057,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8.556111831025445,47.39483388712378,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.558761051811109,47.39483385651305,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.561410272595237,47.39483382590232,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.564059493377833,47.39483379529158,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.566708714158894,47.39483376468085,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.56935793493842,47.39483373407013,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.572007155716413,47.3948337034594,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.574656376492872,47.39483367284867,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.577305597267795,47.39483364223793,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.579954818041186,47.39483361162721,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.582604038813042,47.39483358101648,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.585253259583363,47.39483355040576,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.587902480352151,47.39483351979504,8051,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.590551701119404,47.39483348918431,8600,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0
8.593200921885122,47.39483345857359,8600,0,0,3,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0
8.595850142649308,47.39483342796287,8600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8.598499363411959,47.39483339735214,8600,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8.601148584173075,47.39483336674142,8600,0,2,5,0,0,0,0,0,0,0,7,0,0,1,0,3,0,0
8.603797804932658,47.3948333361307,8600,0,7,2,5,0,3,0,0,0,0,4,0,0,1,0,2,1,1
8.473985985908925,47.39303439691565,8048,0,1,5,14,0,5,0,23,0,0,0,0,0,0,0,1,0,0
8.476635116510048,47.39303436630684,8048,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
8.479284247109637,47.39303433569802,8048,0,0,1,18,0,0,0,18,0,0,1,0,0,0,0,0,0,0
8.481933377707692,47.3930343050892,8048,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8.484582508304214,47.39303427448039,8048,0,0,2,14,0,0,0,0,0,0,0,0,0,2,0,1,1,0
8.487231638899202,47.39303424387157,8048,0,0,3,16,0,0,0,0,0,0,5,0,0,0,0,1,0,0
8.489880769492656,47.39303421326275,8048,1,8,2,36,0,1,0,3,0,0,1,0,0,1,0,1,0,0
8.492529900084575,47.39303418265393,8048,5,19,3,22,0,0,0,6,0,0,0,0,0,1,0,0,0,0
8.495179030674961,47.39303415204513,8048,3,19,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8.497828161263813,47.39303412143631,8048,1,5,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0
8.500477291851132,47.3930340908275,8048,0,3,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.503126422436916,47.39303406021869,8048,0,7,10,22,0,1,0,0,0,0,2,0,0,0,0,0,0,0
8.505775553021165,47.39303402960987,8005,0,0,9,15,0,1,0,11,0,0,0,0,0,2,0,0,0,0
8.508424683603881,47.39303399900107,8005,0,0,3,20,0,3,0,30,0,0,0,0,0,0,0,2,0,0
8.511073814185062,47.39303396839225,8005,0,0,1,13,0,2,0,7,0,0,1,0,0,1,0,0,0,0
8.51372294476471,47.39303393778344,8005,0,0,1,10,0,1,0,9,0,0,1,0,0,1,0,1,0,1
8.516372075342824,47.39303390717463,8005,0,0,1,9,0,3,0,4,0,0,1,0,0,0,0,1,2,0
8.519021205919405,47.39303387656581,8037,0,0,2,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0
8.52167033649445,47.39303384595699,8037,0,0,14,21,0,0,1,5,1,0,1,0,0,2,0,1,1,0
8.524319467067963,47.39303381534818,8037,0,7,28,56,0,3,1,8,1,0,9,0,0,1,0,6,1,0
8.526968597639941,47.39303378473937,8037,0,0,8,16,0,0,0,12,0,0,5,0,0,2,0,3,1,0
8.529617728210386,47.39303375413055,8037,0,0,19,52,1,2,0,13,0,0,2,0,0,3,0,19,2,3
8.532266858779296,47.39303372352174,8037,0,0,13,18,0,1,0,11,0,0,0,0,0,0,0,0,0,1
8.534915989346674,47.39303369291293,8057,0,0,12,21,0,0,0,8,0,1,0,0,0,1,0,0,0,0
8.537565119912516,47.39303366230411,8057,0,0,17,28,0,1,0,14,0,1,0,0,0,1,0,11,2,0
8.540214250476826,47.39303363169529,8057,0,0,16,35,0,2,0,34,1,0,0,0,0,0,0,7,0,1
8.5428633810396,47.39303360108648,8006,0,0,7,12,0,0,0,7,0,0,0,0,0,0,0,0,1,0
8.54551251160084,47.39303357047767,8006,0,7,9,19,0,4,0,4,0,0,0,0,0,2,0,0,0,0
8.548161642160547,47.39303353986886,8057,0,0,5,8,0,1,0,3,0,0,0,0,0,0,0,0,1,0
8.550810772718719,47.39303350926004,8057,0,0,12,12,0,2,0,0,0,0,0,0,0,0,0,0,4,0
8.553459903275359,47.39303347865123,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0
8.556109033830463,47.39303344804243,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.558758164384034,47.39303341743361,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.561407294936071,47.3930333868248,8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.564056425486575,47.393033356216,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8.566705556035544,47.39303332560718,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.569354686582979,47.39303329499838,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.572003817128881,47.39303326438957,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.574652947673249,47.39303323378074,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.577302078216082,47.39303320317193,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.579951208757382,47.39303317256312,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.582600339297148,47.39303314195431,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.585249469835381,47.3930331113455,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.587898600372078,47.39303308073669,8051,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
8.590547730907241,47.39303305012787,8600,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.593196861440871,47.39303301951907,8600,0,0,6,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0
8.595845991972967,47.39303298891026,8600,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.598495122503529,47.39303295830145,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.601144253032556,47.39303292769264,8600,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.603793383560051,47.39303289708383,8600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.473985985908925,47.391233957303,8048,0,0,5,11,0,2,0,28,0,0,0,0,0,0,0,0,0,0
8.476635026286708,47.39123392669611,8048,0,0,6,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0
8.479284066662956,47.39123389608922,8048,0,0,13,20,0,5,0,23,0,0,0,0,0,0,0,2,0,1
8.481933107037671,47.39123386548232,8048,0,0,5,26,0,0,0,46,1,0,0,0,0,2,0,0,0,0
8.484582147410853,47.39123383487543,8048,0,0,7,22,0,2,0,58,0,0,1,0,0,0,0,2,0,0
8.4872311877825,47.39123380426854,8048,0,0,9,28,0,1,0,22,0,0,0,0,0,1,0,1,1,0
8.489880228152614,47.39123377366165,8048,0,0,5,47,1,9,0,2,0,1,1,0,0,0,1,9,0,1
8.492529268521194,47.39123374305476,8048,0,0,4,15,0,0,0,0,1,0,3,0,0,0,0,2,0,0
8.49517830888824,47.39123371244786,8048,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8.497827349253754,47.39123368184097,8048,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.500476389617733,47.39123365123408,8048,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0
8.503125429980178,47.39123362062719,8048,0,3,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0
8.505774470341089,47.3912335900203,8005,0,8,1,7,0,2,0,2,0,0,0,0,0,2,0,0,1,0
8.508423510700467,47.39123355941341,8005,0,7,0,19,0,0,0,21,0,0,0,0,0,0,0,1,0,1
8.511072551058312,47.39123352880652,8005,0,1,0,19,0,0,0,1,0,3,1,0,0,0,1,0,3,2
8.513721591414622,47.39123349819963,8005,0,3,0,17,0,0,0,0,0,0,1,0,0,0,0,2,0,0
8.5163706317694,47.39123346759273,8005,0,4,3,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0
8.519019672122642,47.39123343698584,8005,0,5,3,29,0,0,0,1,0,0,1,0,0,12,1,4,2,1
8.521668712474352,47.39123340637896,8005,0,5,28,32,0,3,0,1,0,0,4,0,0,1,0,0,5,1
8.524317752824528,47.39123337577207,8037,0,3,18,45,0,0,0,10,1,1,2,0,0,1,0,2,1,0
8.52696679317317,47.39123334516517,8037,0,0,8,16,0,0,0,4,0,0,0,0,0,2,1,1,3,0
8.529615833520278,47.39123331455828,8037,0,0,8,21,0,2,0,35,0,0,0,0,0,1,0,0,0,0
8.532264873865854,47.39123328395139,8037,0,0,9,11,0,2,0,30,0,0,1,0,0,1,0,0,0,0
8.534913914209895,47.3912332533445,8037,0,0,10,15,0,2,0,23,0,1,0,0,0,0,0,1,0,0
8.537562954552403,47.39123322273761,8006,0,0,19,31,0,6,0,4,0,1,0,0,0,0,0,4,0,2
8.540211994893376,47.39123319213071,8006,0,0,27,24,0,0,0,12,0,0,0,0,0,0,0,13,0,0
8.542861035232816,47.39123316152383,8006,0,2,6,5,0,0,0,8,0,0,0,0,0,0,0,1,0,0
8.545510075570723,47.39123313091694,8006,0,6,7,14,0,4,0,1,0,0,0,0,0,0,0,2,0,1
8.548159115907096,47.39123310031004,8006,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.550808156241935,47.39123306970315,8006,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8.55345719657524,47.39123303909626,8044,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0
8.556106236907011,47.39123300848937,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.55875527723725,47.39123297788248,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.561404317565954,47.3912329472756,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
